ID,UT,data,raingauges_id
3224,1512423300,0.2,28
3225,1512423600,0.2,28
3226,1512423900,0.2,28
3227,1512424200,0.2,28
3228,1512424800,0.2,28
3251,1512423000,0.2,29
3252,1512423300,0.2,29
3253,1512423600,0.2,29
3254,1512424200,0.2,29
3255,1512424800,0.2,29
3256,1512425700,0.2,29
3284,1512422700,0.2,30
3285,1512424500,0.2,30
3286,1512424800,0,30
3319,1512424800,0,31
3324,1512422400,0.2,32
3325,1512424800,0,32
3347,1512415800,0.6,33
3348,1512416100,0.2,33
3349,1512416400,0.2,33
3350,1512417000,0.2,33
3351,1512417300,0.2,33
3352,1512417900,0.2,33
3353,1512418200,0.2,33
3375,1512424800,0,34
3396,1512424800,0,35
3414,1512422700,0.2,36
3415,1512424800,0,36
3424,1512424800,0,37
3436,1512424800,0,38
3448,1512422400,0.2,41
3449,1512423000,0.2,41
3450,1512423600,0.2,41
3451,1512424500,0.2,41
3452,1512424800,0,41
3492,1512422400,0.2,42
3493,1512424800,0,42
3519,1512424500,0.2,44
3520,1512424800,0,44
3535,1512426000,0.2,10
3536,1512426600,0.2,24
3537,1512426600,0.2,25
3538,1512427800,0.2,25
3541,1512426300,0.2,28
3543,1512425400,0.2,30
3544,1512428700,0.2,31
3545,1512425400,0.2,37
3546,1512426300,0.2,38
3547,1512427200,0.2,41
3550,1512429000,0.2,6
3552,1512429600,0.2,20
3553,1512430800,0.2,20
3554,1512428100,0.2,24
3555,1512428700,0.2,24
3556,1512429300,0.2,24
3557,1512430500,0.2,24
3559,1512429300,0.2,25
3560,1512431400,0.2,25
3565,1512429600,0.2,26
3570,1512429000,0.2,36
3571,1512429600,0.2,36
3572,1512430500,0.2,36
3573,1512432000,0.2,36
3583,1512434700,0.2,24
3589,1512432900,0.2,25
3590,1512435300,0.2,25
3598,1512432900,0.2,28
3599,1512434700,0.2,28
3604,1512435000,0.2,36
3709,1512444900,0.2,36
3720,1512449400,0.2,4
3721,1512449700,0.4,4
3726,1512448500,0.2,22
3727,1512448800,0.2,22
3728,1512449400,0.2,22
3729,1512449700,0.2,22
3730,1512450600,0.2,22
3731,1512449400,0.2,23
3732,1512451200,0.2,23
3733,1512451500,0.2,23
3734,1512447900,0.2,24
3749,1512447600,0.2,26
3757,1512447000,0.2,36
3758,1512447600,0.2,36
3759,1512448800,0.2,36
3760,1512449700,0.2,36
3761,1512450300,0.2,36
3762,1512450900,0.2,36
3763,1512451500,0.2,36
3774,1512453300,0.2,2
3775,1512454500,0.2,2
3777,1512453600,0.2,4
3778,1512454500,0.2,4
3781,1512452100,0.2,6
3783,1512453600,0.2,8
3784,1512453900,0.2,8
3785,1512454200,0.2,8
3786,1512454800,0.2,8
3787,1512453900,0.2,9
3788,1512452400,0.2,10
3789,1512452700,0.2,10
3791,1512452700,0.2,11
3792,1512453000,0.2,11
3793,1512452400,0.2,12
3794,1512453300,0.2,12
3795,1512453900,0.2,12
3796,1512454500,0.2,12
3797,1512454800,0.2,12
3798,1512450600,0.2,13
3799,1512450900,0.2,13
3800,1512453000,0.2,13
3801,1512451500,0.2,14
3802,1512452100,0.2,14
3803,1512451500,0.2,16
3804,1512452100,0.2,16
3805,1512451200,0.2,17
3806,1512453900,0.2,17
3807,1512455100,0.2,17
3808,1512453600,0.2,20
3811,1512452700,0.2,21
3817,1512453300,0.2,23
3843,1512452100,0.2,31
3845,1512453000,0.2,34
3846,1512454500,0.2,34
3847,1512453300,0.2,36
3861,1512451500,0.2,37
3862,1512452100,0.4,37
3863,1512452700,0.2,37
3864,1512453600,0.2,37
3865,1512454500,0.2,37
3866,1512454800,0.2,37
3868,1512451200,0.2,38
3869,1512451500,0.2,38
3870,1512452100,0.2,38
3871,1512453300,0.2,38
3872,1512453600,0.2,38
3873,1512454200,0.2,38
3877,1512456300,0.2,2
3878,1512457500,0.2,2
3882,1512455400,0.2,3
3887,1512454800,0.2,5
3888,1512455400,0.2,5
3889,1512455100,0.2,6
3890,1512456600,0.2,6
3893,1512455400,0.2,8
3894,1512457200,0.2,8
3900,1512455400,0.2,10
3904,1512454500,0.2,11
3905,1512454800,0.2,11
3906,1512455700,0.2,11
3907,1512456000,0.2,11
3908,1512456900,0.2,11
3911,1512455400,0.2,12
3917,1512454800,0.2,13
3921,1512455100,0.2,14
3922,1512455700,0.2,14
3925,1512454800,0.2,16
3926,1512455100,0.2,16
3927,1512457200,0.2,16
3933,1512455400,0.2,18
3968,1512454800,0.2,30
3969,1512455400,0.2,30
3970,1512456300,0.2,30
3971,1512457200,0.2,30
3975,1512454500,0.2,32
3978,1512456000,0.2,36
3979,1512457200,0.2,36
3994,1512456000,0.2,37
3995,1512456600,0.2,37
4003,1512454800,0.2,38
4011,1512455700,0.2,41
4013,1512454500,0.2,42
4014,1512455100,0.2,42
4015,1512456000,0.2,42
4029,1512458100,0.2,6
4030,1512460500,0.2,6
4035,1512459000,0.2,8
4060,1512459300,0.2,13
4112,1512458400,0.2,30
4121,1512454200,0.2,33
4122,1512455100,0.2,33
4123,1512455400,0.2,33
4126,1512458700,0.2,36
4165,1512458400,0.2,44
4172,1512461400,0.2,3
4238,1512463800,0.2,23
4263,1512464100,0.2,29
4279,1512464700,0.2,35
4387,1512468300,0.2,22
4415,1512466800,0.2,27
4430,1512459600,0.2,33
4578,1512471300,0.2,30
4588,1512462000,0.2,33
4589,1512464400,0.2,33
4594,1512472200,0.2,34
4638,1512474300,0.2,1
4651,1512474900,0.2,5
4660,1512474900,0.2,8
4668,1512474900,0.2,9
4705,1512475200,0.2,19
4753,1512475500,0.2,32
4755,1512466200,0.2,33
4756,1512468600,0.2,33
4757,1512469800,0.2,33
4764,1512474600,0.2,34
4786,1512474900,0.2,37
4804,1512471600,0.2,41
4805,1512473400,0.2,41
4808,1512474000,0.2,42
4815,1512478800,0.2,2
4823,1512477000,0.2,4
4828,1512477300,0.2,5
4829,1512477900,0.2,5
4833,1512476100,0.2,6
4834,1512478200,0.2,6
4841,1512477000,0.2,8
4842,1512478200,0.2,8
4851,1512479100,0.2,9
4865,1512477300,0.2,12
4872,1512475800,0.2,13
4887,1512476400,0.2,17
4891,1512477000,0.2,18
4893,1512477600,0.2,19
4895,1512478800,0.2,20
4899,1512478500,0.2,21
4919,1512477600,0.2,25
4934,1512478500,0.2,29
4946,1512477600,0.2,32
4949,1512470700,0.2,33
4950,1512471600,0.2,33
4960,1512477000,0.2,34
4961,1512478500,0.2,34
4994,1512477600,0.2,38
5003,1512475800,0.2,41
5004,1512476400,0.2,41
5005,1512477300,0.2,41
5006,1512478200,0.2,41
5011,1512477300,0.2,42
5016,1512477000,0.2,44
5018,1512480900,0.2,1
5027,1512482400,0.2,3
5030,1512480900,0.2,4
5036,1512480900,0.2,5
5042,1512482100,0.2,6
5051,1512479700,0.2,8
5052,1512481800,0.2,8
5084,1512480300,0.2,13
5100,1512481500,0.2,17
5109,1512482400,0.2,20
5134,1512483000,0.2,25
5146,1512479100,0.2,27
5148,1512482400,0.2,28
5152,1512480900,0.2,29
5153,1512482100,0.2,29
5154,1512483900,0.2,29
5158,1512479700,0.2,30
5159,1512480600,0.2,30
5169,1512482400,0.2,32
5173,1512472800,0.2,33
5174,1512473400,0.2,33
5175,1512474600,0.2,33
5176,1512475500,0.2,33
5195,1512480000,0.2,36
5196,1512481500,0.2,36
5197,1512482400,0.2,36
5234,1512479100,0.2,41
5235,1512480000,0.2,41
5236,1512481800,0.2,41
5237,1512482400,0.2,41
5253,1512483300,0.2,1
5257,1512485700,0.2,2
5258,1512486600,0.2,2
5259,1512486900,0.2,2
5266,1512486000,0.2,3
5267,1512487200,0.2,3
5271,1512485100,0.2,4
5272,1512486000,0.2,4
5285,1512485700,0.2,6
5286,1512486000,0.4,6
5287,1512486300,0.2,6
5288,1512486900,0.2,6
5298,1512483600,0.2,8
5299,1512484500,0.2,8
5300,1512485100,0.2,8
5301,1512485700,0.2,8
5317,1512485100,0.2,10
5318,1512486000,0.2,10
5319,1512486300,1.6,10
5320,1512486600,0.2,10
5321,1512487200,0.6,10
5322,1512487500,0.2,10
5341,1512484200,0.2,13
5342,1512485100,0.2,13
5343,1512485700,0.2,13
5344,1512486300,0.2,13
5345,1512486600,0.4,13
5346,1512486900,0.2,13
5354,1512483300,0.2,14
5355,1512484200,0.2,14
5360,1512483300,0.2,16
5361,1512483600,0.2,16
5362,1512486000,0.4,16
5363,1512486300,0.6,16
5364,1512486600,0.6,16
5365,1512486900,0.2,16
5366,1512487200,0.4,16
5372,1512483600,0.2,17
5378,1512483900,0.2,18
5379,1512485100,0.2,18
5382,1512484800,0.2,19
5383,1512485100,0.2,19
5384,1512485400,0.2,19
5385,1512486000,0.2,19
5388,1512485100,0.2,20
5389,1512486000,0.2,20
5390,1512486300,0.2,20
5391,1512486600,0.2,20
5405,1512486600,0.4,23
5406,1512486900,0.2,23
5407,1512487200,0.2,23
5420,1512486600,0.2,25
5431,1512486300,0.2,26
5432,1512487500,0.2,26
5435,1512482700,0.2,27
5436,1512484800,0.2,27
5439,1512484500,0.2,28
5440,1512485400,0.2,28
5441,1512486000,0.2,28
5446,1512484800,0.2,29
5447,1512486300,0.2,29
5448,1512487200,0.2,29
5455,1512483600,0.2,30
5456,1512484200,0.2,30
5468,1512486300,0.2,32
5469,1512486900,0.2,32
5470,1512487500,0.2,32
5475,1512476700,0.2,33
5476,1512477300,0.2,33
5477,1512478200,0.2,33
5478,1512479400,0.2,33
5500,1512484500,0.2,35
5501,1512485100,0.2,35
5503,1512483900,0.2,36
5504,1512484800,0.2,36
5505,1512486000,0.2,36
5506,1512486600,0.2,36
5527,1512485400,0.2,37
5538,1512485700,0.2,38
5548,1512483300,0.2,41
5549,1512484200,0.2,41
5550,1512485400,0.2,41
5551,1512485700,0.2,41
5552,1512486600,0.2,41
5570,1512485400,0.2,44
5573,1512487200,0.2,1
5574,1512487500,0.6,1
5579,1512487200,0.2,2
5580,1512487800,0.2,2
5581,1512488100,0.2,2
5582,1512489000,0.2,2
5583,1512489900,0.2,2
5593,1512488100,0.2,3
5594,1512488700,0.2,3
5595,1512489600,0.2,3
5596,1512490500,0.2,3
5602,1512486900,0.4,4
5603,1512487200,0.6,4
5604,1512488700,0.2,4
5613,1512488100,0.2,5
5614,1512488400,0.2,5
5615,1512489000,0.4,5
5616,1512489300,0.4,5
5617,1512490200,0.2,5
5618,1512491400,0.2,5
5625,1512487200,0.4,6
5626,1512487500,0.2,6
5627,1512487800,0.6,6
5628,1512488100,0.8,6
5629,1512488400,0.4,6
5630,1512488700,0.8,6
5631,1512489300,0.2,6
5632,1512489600,0.6,6
5633,1512489900,0.2,6
5647,1512486600,0.2,8
5648,1512488100,0.2,8
5649,1512488400,0.2,8
5650,1512488700,0.2,8
5651,1512489000,0.2,8
5652,1512489600,0.2,8
5653,1512489900,0.2,8
5670,1512487800,0.2,9
5674,1512487800,0.2,10
5675,1512489300,0.2,10
5676,1512490200,0.2,10
5687,1512487200,0.2,11
5688,1512487800,0.2,11
5689,1512488400,0.2,11
5690,1512488700,0.2,11
5691,1512489000,0.4,11
5692,1512489300,0.6,11
5693,1512489600,0.2,11
5701,1512489600,0.4,12
5702,1512490200,0.2,12
5703,1512490500,0.2,12
5711,1512487200,0.2,13
5712,1512487800,0.2,13
5713,1512488400,0.2,13
5714,1512489000,0.2,13
5715,1512489900,0.2,13
5716,1512490200,0.2,13
5730,1512486300,0.2,14
5731,1512487500,0.2,14
5732,1512487800,0.2,14
5733,1512489000,0.2,14
5740,1512487500,0.8,16
5741,1512487800,0.4,16
5742,1512488100,0.2,16
5743,1512488400,0.2,16
5756,1512486900,0.2,17
5757,1512487500,0.8,17
5758,1512487800,0.4,17
5759,1512488100,1.4,17
5760,1512488400,0.2,17
5761,1512488700,0.2,17
5762,1512489300,0.2,17
5769,1512487500,0.2,18
5770,1512487800,0.2,18
5771,1512488100,0.2,18
5772,1512489600,0.2,18
5777,1512486300,0.2,19
5778,1512488100,0.4,19
5779,1512488400,0.2,19
5780,1512489300,0.2,19
5781,1512489600,0.2,19
5782,1512489900,0.2,19
5783,1512490200,0.2,19
5784,1512490500,0.2,19
5791,1512488100,0.2,20
5792,1512489000,0.2,20
5793,1512490200,0.2,20
5805,1512487500,0.2,22
5806,1512489000,0.2,22
5807,1512489300,0.2,22
5808,1512489900,0.2,22
5815,1512488100,0.2,23
5816,1512489300,0.2,23
5825,1512486000,0.2,24
5833,1512489900,0.2,25
5849,1512486600,0.2,27
5850,1512488400,0.2,27
5855,1512487800,0.2,28
5863,1512489000,0.2,29
5873,1512487800,0.2,30
5874,1512488400,0.2,30
5875,1512488700,0.2,30
5876,1512489300,0.2,30
5877,1512489900,0.2,30
5878,1512490200,0.4,30
5879,1512490500,0.2,30
5893,1512488100,0.2,32
5894,1512489900,0.2,32
5895,1512490200,0.2,32
5896,1512490800,0.2,32
5897,1512491100,0.2,32
5905,1512480900,0.2,33
5906,1512482100,0.2,33
5926,1512487200,0.2,34
5927,1512487500,0.2,34
5928,1512487800,0.2,34
5929,1512488100,0.6,34
5930,1512488400,0.4,34
5931,1512488700,0.4,34
5932,1512489000,0.8,34
5933,1512489300,0.6,34
5934,1512489600,0.6,34
5935,1512489900,0.8,34
5936,1512490200,0.2,34
5937,1512491400,0.2,34
5944,1512486600,0.2,35
5945,1512487800,0.2,35
5946,1512488400,0.2,35
5947,1512489600,0.2,35
5951,1512487500,0.2,36
5952,1512488100,0.2,36
5953,1512489600,0.2,36
5954,1512490500,0.2,36
5979,1512487800,0.2,37
5980,1512488700,0.2,37
5992,1512487200,0.2,38
5993,1512489900,0.2,38
5994,1512490200,0.2,38
6005,1512487500,0.2,41
6006,1512488700,0.2,41
6024,1512486600,0.2,42
6025,1512487200,0.2,42
6026,1512488100,0.2,42
6027,1512488400,0.2,42
6028,1512488700,0.2,42
6029,1512489000,0.6,42
6030,1512489600,0.4,42
6031,1512489900,0.4,42
6032,1512490500,0.2,42
6033,1512490800,0.2,42
6039,1512487200,0.2,44
6040,1512489000,0.2,44
6041,1512489900,0.2,44
6051,1512491700,0.2,2
6052,1512493500,0.2,2
6053,1512494100,0.2,2
6054,1512494700,0.2,2
6069,1512492900,0.2,3
6090,1512493200,0.2,5
6091,1512493500,0.2,5
6092,1512493800,0.2,5
6105,1512491400,0.2,6
6106,1512491700,0.2,6
6129,1512492000,0.2,7
6130,1512492300,0.2,7
6131,1512491400,0.2,8
6132,1512492900,0.2,8
6160,1512490800,0.4,10
6161,1512491700,0.2,10
6162,1512492000,0.2,10
6163,1512492900,0.2,10
6164,1512493200,0.2,10
6165,1512493800,0.8,10
6179,1512491400,0.2,11
6180,1512492300,0.2,11
6181,1512492600,0.8,11
6182,1512492900,0.2,11
6183,1512493200,0.2,11
6184,1512493800,0.2,11
6185,1512494100,0.2,11
6200,1512491100,0.2,12
6201,1512491400,0.4,12
6202,1512492600,0.2,12
6203,1512493200,0.4,12
6204,1512493500,0.2,12
6205,1512493800,0.4,12
6216,1512490500,0.2,13
6217,1512491100,0.2,13
6218,1512492300,0.2,13
6238,1512490800,0.2,14
6239,1512491700,0.6,14
6240,1512492000,0.2,14
6241,1512492600,0.2,14
6242,1512493800,0.2,14
6253,1512490200,0.4,16
6254,1512490500,0.2,16
6255,1512490800,0.4,16
6256,1512491100,0.2,16
6257,1512491700,0.2,16
6258,1512493200,0.2,16
6259,1512494100,0.6,16
6260,1512494400,0.8,16
6277,1512490500,0.2,17
6278,1512490800,0.2,17
6279,1512491100,0.4,17
6280,1512491400,0.2,17
6281,1512492300,0.2,17
6303,1512491400,0.2,19
6304,1512492600,0.2,19
6305,1512492900,0.4,19
6306,1512493200,0.4,19
6307,1512493500,1.2,19
6308,1512493800,1,19
6323,1512492600,0.2,20
6324,1512493500,0.2,20
6339,1512490500,0.2,22
6340,1512491100,0.2,22
6341,1512492000,0.2,22
6342,1512492600,0.2,22
6343,1512492900,0.2,22
6344,1512493800,0.2,22
6345,1512494400,0.2,22
6346,1512494700,0.2,22
6347,1512495000,0.2,22
6358,1512492900,0.2,23
6393,1512491400,0.2,27
6394,1512492900,0.2,27
6401,1512492600,0.2,28
6410,1512491400,0.2,29
6411,1512492900,0.2,29
6412,1512494400,0.2,29
6423,1512491400,0.2,30
6424,1512492900,0.2,30
6425,1512493800,0.2,30
6446,1512491400,0.6,32
6447,1512491700,0.2,32
6448,1512492600,0.2,32
6449,1512493500,0.6,32
6450,1512493800,0.8,32
6451,1512494100,0.6,32
6452,1512494400,0.2,32
6453,1512494700,0.2,32
6466,1512483900,0.2,33
6467,1512484500,0.2,33
6468,1512484800,0.2,33
6469,1512485100,0.2,33
6470,1512486000,0.2,33
6471,1512486300,0.2,33
6472,1512486600,0.2,33
6473,1512486900,0.2,33
6495,1512492000,0.2,34
6496,1512492900,0.2,34
6497,1512493200,0.2,34
6498,1512493800,0.4,34
6499,1512494100,0.4,34
6500,1512494700,0.4,34
6519,1512490200,0.2,35
6520,1512490800,0.2,35
6521,1512491100,0.2,35
6522,1512491400,0.4,35
6523,1512491700,0.2,35
6524,1512492000,0.4,35
6525,1512492300,0.6,35
6526,1512492600,0.4,35
6527,1512492900,0.2,35
6528,1512493200,0.2,35
6529,1512493500,0.2,35
6530,1512493800,0.2,35
6531,1512494100,0.4,35
6532,1512494400,0.4,35
6540,1512491700,0.2,36
6541,1512492300,0.2,36
6542,1512492900,0.2,36
6571,1512490200,0.2,37
6572,1512490500,0.2,37
6599,1512489600,0.2,41
6600,1512490500,0.2,41
6601,1512490800,0.2,41
6602,1512491100,0.2,41
6603,1512491700,0.2,41
6604,1512492600,0.2,41
6605,1512492900,0.2,41
6606,1512493500,0.2,41
6607,1512493800,0.2,41
6627,1512491400,1.2,42
6628,1512491700,0.8,42
6629,1512492000,0.4,42
6630,1512492300,0.4,42
6631,1512492600,0.2,42
6632,1512492900,0.2,42
6633,1512493500,0.4,42
6634,1512493800,0.4,42
6635,1512494100,0.8,42
6651,1512490800,0.2,44
6658,1512494100,0.2,1
6659,1512494400,0.2,1
6660,1512495000,0.8,1
6661,1512495300,0.2,1
6662,1512496200,0.4,1
6663,1512496500,0.2,1
6664,1512496800,0.4,1
6665,1512497100,0.2,1
6666,1512497400,0.4,1
6673,1512496200,0.2,2
6692,1512495300,0.2,3
6703,1512494700,0.2,4
6715,1512495000,0.6,5
6716,1512495300,0.4,5
6717,1512496500,0.4,5
6718,1512496800,0.6,5
6719,1512497100,0.2,5
6720,1512497700,0.2,5
6736,1512494400,0.2,6
6737,1512495000,0.2,6
6738,1512495300,1,6
6739,1512495600,0.4,6
6740,1512495900,0.2,6
6741,1512496200,0.2,6
6742,1512496500,0.2,6
6743,1512496800,0.4,6
6744,1512497100,0.2,6
6745,1512497400,0.2,6
6746,1512497700,0.2,6
6747,1512498000,1.2,6
6772,1512495000,0.2,7
6773,1512495300,0.4,7
6774,1512495600,0.2,7
6775,1512496200,0.2,7
6776,1512497100,0.2,7
6777,1512498000,0.2,7
6780,1512494700,0.2,8
6781,1512495600,0.2,8
6807,1512495600,1.2,9
6808,1512495900,0.8,9
6809,1512496200,0.4,9
6814,1512494400,0.2,10
6815,1512495000,0.2,10
6816,1512495300,0.2,10
6817,1512495600,0.4,10
6818,1512495900,0.2,10
6819,1512496500,0.2,10
6820,1512497100,0.4,10
6821,1512497400,0.2,10
6822,1512498000,0.2,10
6823,1512498300,0.2,10
6824,1512498600,0.2,10
6844,1512494400,0.2,11
6845,1512494700,0.2,11
6846,1512495000,0.2,11
6847,1512495300,0.2,11
6848,1512495600,0.2,11
6849,1512496200,0.2,11
6850,1512496500,0.2,11
6851,1512496800,0.4,11
6852,1512497400,0.2,11
6874,1512494700,0.2,12
6875,1512495000,0.6,12
6876,1512495300,0.6,12
6877,1512495600,0.2,12
6878,1512496200,0.2,12
6879,1512496500,0.4,12
6880,1512496800,0.4,12
6881,1512497100,0.2,12
6898,1512493800,0.2,13
6899,1512494700,0.2,13
6900,1512495000,0.2,13
6901,1512496500,0.2,13
6902,1512497100,0.2,13
6903,1512497400,0.4,13
6904,1512497700,0.4,13
6927,1512494400,0.2,14
6928,1512495600,0.2,14
6929,1512496200,0.2,14
6930,1512496500,0.2,14
6946,1512494700,0.2,16
6947,1512495000,0.4,16
6948,1512495300,0.2,16
6949,1512495900,0.2,16
6950,1512496800,0.2,16
6951,1512498000,0.2,16
6976,1512495000,2.4,17
6977,1512495300,0.6,17
6978,1512495600,0.2,17
6979,1512495900,0.2,17
6998,1512494100,0.4,18
6999,1512494400,0.8,18
7000,1512494700,0.2,18
7001,1512495000,0.2,18
7002,1512495300,0.4,18
7003,1512495900,0.2,18
7004,1512496500,0.4,18
7005,1512496800,0.2,18
7006,1512497100,0.2,18
7015,1512494100,0.4,19
7016,1512494400,0.4,19
7017,1512494700,0.2,19
7018,1512495000,0.2,19
7019,1512495900,0.2,19
7020,1512496500,0.2,19
7021,1512497100,0.2,19
7042,1512494400,0.2,20
7043,1512495300,0.2,20
7044,1512495600,0.2,20
7045,1512495900,0.2,20
7046,1512497100,0.2,20
7063,1512495300,0.2,22
7064,1512495600,0.2,22
7065,1512495900,0.2,22
7066,1512496500,0.2,22
7067,1512496800,0.2,22
7068,1512497100,0.4,22
7069,1512497400,0.4,22
7070,1512498000,0.2,22
7090,1512496500,0.2,23
7091,1512497700,0.4,23
7103,1512493500,0.2,24
7104,1512494100,0.2,24
7105,1512495000,0.2,24
7106,1512495600,0.2,24
7107,1512495900,0.2,24
7116,1512494100,0.2,25
7117,1512494700,0.2,25
7118,1512496500,0.2,25
7119,1512497400,0.2,25
7120,1512497700,0.2,25
7133,1512494700,0.2,26
7134,1512495300,0.2,26
7135,1512496500,0.2,26
7136,1512497400,0.2,26
7141,1512494700,0.2,27
7142,1512496200,0.2,27
7151,1512494700,0.2,28
7152,1512496200,0.2,28
7153,1512497400,0.2,28
7163,1512496200,0.2,29
7164,1512497700,0.2,29
7165,1512498300,0.2,29
7179,1512494700,0.2,30
7180,1512495000,0.2,30
7181,1512495600,0.2,30
7182,1512497100,0.2,30
7183,1512497700,0.2,30
7184,1512498300,0.2,30
7208,1512495000,0.2,32
7209,1512495300,1.2,32
7210,1512495600,0.2,32
7211,1512495900,0.4,32
7212,1512496200,0.2,32
7213,1512496500,0.4,32
7214,1512496800,0.2,32
7215,1512497100,0.8,32
7216,1512497400,0.2,32
7217,1512497700,1,32
7218,1512498000,1.4,32
7219,1512498300,1,32
7240,1512487500,0.2,33
7241,1512487800,0.2,33
7242,1512488400,0.2,33
7243,1512489000,0.2,33
7244,1512489900,0.2,33
7245,1512490200,0.2,33
7246,1512490500,0.2,33
7247,1512490800,0.2,33
7248,1512491100,0.6,33
7249,1512491400,1,33
7250,1512491700,2,33
7280,1512495300,0.2,34
7281,1512495900,0.2,34
7282,1512496500,0.2,34
7283,1512497400,0.2,34
7308,1512494700,0.2,35
7309,1512495000,0.4,35
7310,1512495300,0.4,35
7311,1512495600,0.6,35
7312,1512495900,0.8,35
7313,1512496200,0.4,35
7314,1512496500,0.4,35
7315,1512496800,0.4,35
7316,1512497100,0.6,35
7317,1512497400,0.8,35
7339,1512494100,0.2,36
7340,1512495000,0.2,36
7341,1512495900,0.2,36
7373,1512495000,0.2,37
7374,1512495300,0.2,37
7375,1512495600,0.2,37
7376,1512495900,0.8,37
7377,1512496200,1,37
7378,1512496500,0.6,37
7379,1512496800,0.2,37
7380,1512497100,0.4,37
7381,1512497400,0.4,37
7397,1512495000,0.4,38
7398,1512495300,0.6,38
7399,1512495600,0.6,38
7400,1512495900,0.4,38
7401,1512496200,1,38
7402,1512496500,0.2,38
7403,1512497100,0.2,38
7404,1512497400,0.2,38
7418,1512494100,0.2,41
7419,1512494400,0.2,41
7420,1512494700,0.2,41
7421,1512495300,0.2,41
7422,1512495900,0.2,41
7423,1512496200,0.2,41
7424,1512496500,0.2,41
7425,1512496800,0.2,41
7426,1512497100,0.2,41
7455,1512494400,0.2,42
7456,1512494700,0.6,42
7457,1512495000,0.4,42
7458,1512495300,0.4,42
7459,1512495900,0.2,42
7460,1512496200,0.2,42
7461,1512496500,0.6,42
7462,1512496800,0.6,42
7487,1512493800,0.2,44
7488,1512494400,0.2,44
7489,1512495300,0.2,44
7490,1512496200,0.2,44
7491,1512496500,0.2,44
7492,1512497100,0.2,44
7493,1512497400,0.2,44
7494,1512497700,0.2,44
7495,1512498000,0.2,44
7496,1512498300,0.2,44
7504,1512497700,0.2,1
7505,1512500400,0.2,1
7506,1512501000,0.2,1
7522,1512497700,0.2,2
7523,1512498300,0.6,2
7524,1512498600,0.6,2
7525,1512498900,0.2,2
7526,1512499200,0.2,2
7527,1512499500,0.4,2
7528,1512499800,0.2,2
7529,1512500100,0.4,2
7530,1512500400,0.8,2
7531,1512500700,1,2
7532,1512501000,0.4,2
7533,1512501300,0.8,2
7534,1512501600,1.8,2
7554,1512498900,0.2,3
7555,1512499200,0.2,3
7556,1512499500,0.4,3
7557,1512499800,0.4,3
7558,1512500100,0.6,3
7559,1512500400,0.8,3
7560,1512500700,0.4,3
7561,1512501000,0.8,3
7562,1512501300,1,3
7563,1512501600,1.6,3
7575,1512497700,0.2,4
7576,1512498000,0.4,4
7577,1512498300,0.2,4
7578,1512498600,0.8,4
7579,1512498900,0.2,4
7580,1512499200,0.6,4
7581,1512499500,0.2,4
7582,1512499800,0.4,4
7583,1512500100,0.2,4
7584,1512500400,0.2,4
7597,1512499500,0.2,5
7598,1512499800,0.6,5
7599,1512500100,0.2,5
7600,1512500400,0.4,5
7601,1512500700,0.2,5
7602,1512501000,0.2,5
7603,1512501300,0.2,5
7604,1512501600,0.2,5
7605,1512501900,0.2,5
7606,1512502200,0.2,5
7628,1512498300,1,6
7629,1512498600,0.6,6
7630,1512498900,0.2,6
7631,1512499200,0.2,6
7668,1512498600,0.2,7
7669,1512499500,0.4,7
7670,1512499800,0.2,7
7671,1512500100,0.2,7
7672,1512500700,0.2,7
7673,1512501300,0.2,7
7674,1512501600,0.4,7
7675,1512501900,0.4,7
7676,1512502200,0.4,7
7677,1512502500,1.4,7
7686,1512497400,0.2,8
7687,1512498600,0.2,8
7688,1512499200,0.6,8
7689,1512499500,0.6,8
7690,1512499800,0.6,8
7691,1512500100,0.6,8
7692,1512500400,0.4,8
7693,1512500700,2,8
7694,1512501000,2.2,8
7695,1512501300,4.2,8
7696,1512501600,7.2,8
7697,1512501900,4.2,8
7725,1512498300,0.2,9
7726,1512499200,0.2,9
7727,1512499800,0.2,9
7728,1512500700,0.2,9
7736,1512498900,0.2,10
7737,1512499800,0.2,10
7738,1512500400,0.2,10
7739,1512500700,0.2,10
7740,1512501300,0.2,10
7741,1512501600,0.2,10
7772,1512498000,0.2,11
7773,1512498300,0.2,11
7774,1512498900,0.2,11
7775,1512499800,0.2,11
7776,1512500100,0.2,11
7777,1512500400,0.2,11
7778,1512500700,0.2,11
7809,1512498300,0.2,12
7810,1512498900,0.2,12
7811,1512500400,0.2,12
7812,1512501300,0.6,12
7813,1512501600,0.4,12
7838,1512498000,0.4,13
7839,1512498300,0.6,13
7840,1512498900,0.2,13
7841,1512499800,0.2,13
7842,1512500100,0.2,13
7843,1512500400,0.2,13
7844,1512500700,0.2,13
7845,1512501000,0.4,13
7875,1512497700,0.2,14
7876,1512498000,0.4,14
7877,1512498300,0.4,14
7878,1512498900,0.2,14
7879,1512499200,0.2,14
7880,1512499500,0.2,14
7881,1512499800,0.4,14
7882,1512500100,0.4,14
7883,1512500400,0.4,14
7903,1512497700,0.2,15
7904,1512498600,0.2,15
7905,1512498900,0.2,15
7906,1512498300,0.2,16
7907,1512498600,0.6,16
7908,1512498900,1.4,16
7909,1512499200,1.8,16
7910,1512499500,0.2,16
7911,1512499800,0.2,16
7912,1512500100,0.2,16
7913,1512500400,0.4,16
